#{"t_start": 1715268483.15201, "env_id": "None"}
r,l,t
-416897.744723,1001,2032.239769
-421155.250212,1001,2033.393123
-387939.508254,1001,2033.969388
-408226.697257,1001,2035.623769
-412448.002831,1001,2036.107796
-436119.854977,1001,2037.2457
-425006.875072,1001,2037.753594
-422546.418482,1001,2039.10285
-418051.878145,1001,2039.896346
-408336.464713,1001,2041.020224
-416777.116124,1001,2041.522306
-394449.197208,1001,2042.687917
-408214.953674,1001,2043.298028
-424379.270283,1001,2045.166171
-423117.758589,1001,2045.657176
-425193.618735,1001,2046.799059
-407656.430543,1001,2047.335037
-421969.320948,1001,2049.246912
-425130.865756,1001,2049.738746
-415449.936568,1001,2050.865681
-411950.846808,1001,2051.375004
-398705.897346,1001,2052.669804
-415853.79233,1001,2053.460715
-418193.256989,1001,2054.571987
-406710.234191,1001,2055.066393
-389087.724478,1001,2056.210068
-435974.574922,1001,2056.733319
-398673.943358,1001,2058.107911
-421546.023838,1001,2058.581812
-399961.606992,1001,2059.685209
-411347.746229,1001,2060.180879
-406819.36892,1001,2061.328708
-393546.095998,1001,2061.845083
-407918.121731,1001,2062.995416
-395284.94503,1001,2063.479213
-386455.771326,1001,2064.603844
-403039.519541,1001,2065.104166
-416891.687853,1001,2065.612534
-405699.088515,1001,2066.824764
-413057.948417,1001,2067.336669
-413865.355637,1001,2068.439732
-413648.153912,1001,2068.930993
-402119.51512,1001,2070.072183
-398816.461739,1001,2070.585764
-416091.35083,1001,2071.836622
-401927.104693,1001,2072.310074
-405567.058432,1001,2073.421582
-405639.067226,1001,2073.9171
-416123.435106,1001,2075.065812
-412261.205585,1001,2075.599481
-392547.091739,1001,2076.890531
-394113.237257,1001,2077.371909
-409059.311064,1001,2078.499578
-386686.164061,1001,2079.004466
-389393.727462,1001,2080.233577
-415620.336048,1001,2080.896022
-379052.41748,1001,2082.027336
-398278.537219,1001,2082.519861
-380841.078149,1001,2083.663095
-417406.790057,1001,2084.182465
-406899.606823,1001,2085.583969
-397699.123763,1001,2086.083281
-408371.115181,1001,2087.19472
-400734.840114,1001,2087.694186
-395576.911249,1001,2088.833142
-386529.76703,1001,2089.388467
-396214.13683,1001,2090.701201
-412675.792147,1001,2091.187846
-381097.218288,1001,2092.309723
-408529.024932,1001,2092.817864
-404880.954593,1001,2093.972589
-411796.270892,1001,2094.526429
-405127.757872,1001,2095.67743
-416479.286668,1001,2096.172512
-404656.709047,1001,2097.309168
-390754.059183,1001,2097.84576
-410391.080459,1001,2099.586822
-414622.506966,1001,2100.09341
-394588.816246,1001,2101.215748
-401098.171582,1001,2101.719432
-383409.479806,1001,2102.229582
-401050.420657,1001,2103.847381
-412043.460357,1001,2104.505467
-404076.074958,1001,2105.622332
-401248.521725,1001,2106.122137
-384650.292746,1001,2107.276422
-386623.86433,1001,2107.942121
-370790.397036,1001,2109.38668
-398736.237492,1001,2109.866703
-403942.887494,1001,2110.989287
-399963.131198,1001,2111.492028
-395248.219144,1001,2112.678162
-401735.07755,1001,2113.255584
-400310.82155,1001,2114.369535
-377719.803007,1001,2114.862215
-383726.855795,1001,2116.012873
-394194.850882,1001,2116.543286
-375873.035787,1001,2118.001261
-379264.919028,1001,2118.477182
-380715.966617,1001,2119.59138
-375278.431282,1001,2120.091302
-381131.948989,1001,2121.237966
-385633.667614,1001,2121.793452
-390582.704223,1001,2122.998867
-384052.290898,1001,2123.486988
-386779.262659,1001,2124.630601
-374287.052524,1001,2125.142227
-377700.599285,1001,2126.496297
-381041.456297,1001,2127.169535
-385686.535339,1001,2128.275414
-391707.798289,1001,2128.772688
-407444.721538,1001,2129.909195
-398028.309561,1001,2130.452967
-386036.024591,1001,2131.964008
-376319.733887,1001,2132.44338
-378229.288752,1001,2133.567811
-371830.675679,1001,2134.074259
-380258.14613,1001,2135.315517
-389352.715173,1001,2136.034849
-392671.505442,1001,2137.174079
-384282.63103,1001,2137.669356
-406283.491591,1001,2138.80193
-390048.865687,1001,2139.325771
-374630.521809,1001,2141.087247
-368597.900959,1001,2141.57541
-382209.90233,1001,2142.063325
-396793.898814,1001,2143.214178
-381089.555339,1001,2143.748552
-382848.199678,1001,2145.664795
-381856.104484,1001,2146.16155
-382370.749207,1001,2147.295483
-374260.787258,1001,2147.805704
-373455.990381,1001,2149.316992
-376675.34406,1001,2150.289996
-376705.010551,1001,2151.40277
-388816.001464,1001,2151.895813
-389180.078195,1001,2153.049182
-377933.550731,1001,2153.603664
-381732.112688,1001,2155.003829
-361646.662432,1001,2155.491157
-386394.85619,1001,2156.62903
-390710.497166,1001,2157.14999
-377600.031906,1001,2158.743413
-379335.59839,1001,2159.469121
-393754.191924,1001,2160.579513
-366389.316241,1001,2161.077149
-363124.935049,1001,2162.219364
-377030.347072,1001,2162.783753
-373497.250245,1001,2164.353604
-383703.057155,1001,2164.838628
-387897.311465,1001,2165.977113
-368984.096379,1001,2166.495656
-366068.885629,1001,2168.137784
-370363.780782,1001,2168.795497
-368767.849076,1001,2169.905086
-363822.746288,1001,2170.40537
-379944.14953,1001,2171.560184
-377613.0007,1001,2172.142562
-377023.525468,1001,2173.518526
-365877.098691,1001,2174.002572
-351928.785823,1001,2175.129288
-377860.983631,1001,2175.633099
-371943.386424,1001,2176.853957
-368484.350841,1001,2177.451401
-363544.607573,1001,2178.571501
-369388.238318,1001,2179.069242
-359402.728755,1001,2180.231365
-368028.568032,1001,2180.781888
-368844.561333,1001,2182.772263
-360518.749031,1001,2183.262854
-381206.22014,1001,2183.758165
-383296.999782,1001,2184.919153
-358523.624795,1001,2185.511966
-375161.641135,1001,2187.577104
-365618.093957,1001,2188.056548
-367305.174029,1001,2189.183276
-368059.427014,1001,2189.752141
-374313.194103,1001,2191.998985
-391034.737119,1001,2192.476905
-369955.783193,1001,2193.594336
-356672.49264,1001,2194.121611
-372228.310659,1001,2195.989395
-372846.150143,1001,2196.480412
-362540.910923,1001,2197.58163
-375721.230189,1001,2198.080695
-364390.862564,1001,2199.78461
-379528.124271,1001,2200.709677
-352993.009072,1001,2201.795279
-372185.002809,1001,2202.283416
-370136.193948,1001,2203.452201
-353684.862486,1001,2204.111985
-373086.389828,1001,2205.681931
-360280.482057,1001,2206.161206
-375966.852359,1001,2207.272723
-377044.253996,1001,2207.781929
-380573.222537,1001,2209.331467
-366614.895988,1001,2209.884032
-351463.882972,1001,2210.982582
-340810.035832,1001,2211.479717
-367301.441365,1001,2212.733985
-379186.980867,1001,2213.988304
-379050.760712,1001,2215.244686
-343739.656056,1001,2215.732527
-361076.013097,1001,2216.950347
-389812.324501,1001,2217.755616
-365592.290271,1001,2219.776073
-363908.813886,1001,2220.26424
-366934.403503,1001,2221.452497
-356997.441479,1001,2222.131096
-358582.828582,1001,2224.169747
-349419.239542,1001,2224.654375
-369228.622352,1001,2225.791092
-359930.476136,1001,2226.319165
-368804.868706,1001,2228.268055
-377644.639019,1001,2228.739755
-357819.332613,1001,2229.218951
-349008.646615,1001,2230.343567
-369627.949472,1001,2230.8961
-344161.271244,1001,2232.728009
-358229.552456,1001,2233.203113
-366131.182724,1001,2234.315798
-363703.34196,1001,2234.826178
-345636.350635,1001,2236.874273
-352725.810382,1001,2237.493252
-344514.895533,1001,2238.599144
-363699.293258,1001,2239.103065
-360732.848764,1001,2241.408027
-348246.250322,1001,2242.203137
-339099.34024,1001,2243.316959
-331648.130107,1001,2243.832908
-343433.603759,1001,2246.447162
-363539.773205,1001,2247.028589
-345212.451409,1001,2248.151257
-354066.653646,1001,2248.728951
-359254.556233,1001,2251.566368
-335768.077685,1001,2252.046956
-347744.178914,1001,2253.172517
-359964.034067,1001,2253.761875
-365670.898104,1001,2256.35892
-361185.384425,1001,2256.844671
-366967.072982,1001,2258.03776
-355494.020865,1001,2258.965339
-333964.196752,1001,2261.482645
-353233.836981,1001,2261.973578
-373597.084082,1001,2263.393375
-342594.865475,1001,2265.183133
-375046.583002,1001,2266.308137
-342413.308328,1001,2266.808982
-342808.053,1001,2269.26764
-357380.577292,1001,2270.096457
-344887.222759,1001,2271.252531
-347057.213592,1001,2271.818788
-331798.967237,1001,2274.481222
-338553.052954,1001,2274.989414
-348296.648465,1001,2276.145334
-351176.278019,1001,2276.696625
-352481.282963,1001,2279.009899
-349067.806932,1001,2279.553728
-344423.890982,1001,2280.06839
-338144.748865,1001,2281.251473
-327895.603645,1001,2281.911229
-363400.563479,1001,2284.124207
-344123.693065,1001,2284.635904
-335881.907772,1001,2285.815691
-328065.605906,1001,2286.387861
-336211.605098,1001,2288.314473
-337543.819862,1001,2288.819907
-330762.722954,1001,2289.990258
-349697.108115,1001,2290.537231
-358422.539042,1001,2292.468248
-338622.909957,1001,2292.997622
-365335.201129,1001,2294.160054
-346118.47326,1001,2294.69388
-359733.844564,1001,2296.066439
-350029.306144,1001,2297.032164
-357389.431286,1001,2298.196513
-348926.154224,1001,2298.72317
-358232.142208,1001,2299.961786
-342487.926374,1001,2300.723365
-346795.908384,1001,2302.546557
-354934.784743,1001,2303.069913
-343391.672883,1001,2304.265454
-329369.470753,1001,2304.943132
-359296.954265,1001,2307.211116
-353106.148062,1001,2307.732181
-351957.87171,1001,2308.940448
-335393.319482,1001,2309.611014
-339269.507461,1001,2311.709455
-335946.322988,1001,2312.235488
-337975.665122,1001,2313.457272
-327956.106133,1001,2314.123916
-335522.784949,1001,2316.426419
-332637.784105,1001,2316.944384
-340495.119493,1001,2318.182149
-345371.230343,1001,2318.932823
-341296.666833,1001,2320.798691
-342129.298388,1001,2321.320744
-342444.701275,1001,2322.546335
-330549.822973,1001,2323.196903
-353377.014823,1001,2325.455178
-334174.589289,1001,2325.975031
-349354.182096,1001,2327.23216
-337947.464483,1001,2328.125766
-332232.141957,1001,2329.575218
-331330.148715,1001,2330.7446
-330133.6216,1001,2331.287677
-351518.68469,1001,2333.731513
-327146.679286,1001,2334.348584
-316564.230435,1001,2335.518171
-334122.547277,1001,2336.059237
-347404.607489,1001,2338.1028
-321376.421683,1001,2338.697532
-324058.762073,1001,2339.853003
-321124.130925,1001,2340.387695
-336763.73729,1001,2341.983248
-316385.048545,1001,2343.147764
-336087.074476,1001,2344.303245
-331071.860973,1001,2344.839951
-325693.911316,1001,2346.47298
-316876.084506,1001,2347.774935
-339715.765603,1001,2348.921996
-338086.029793,1001,2349.455133
-319682.936943,1001,2350.922058
-328078.691615,1001,2352.207316
-323105.611521,1001,2353.349039
-338622.332978,1001,2353.876286
-320631.087434,1001,2355.173187
-307756.127881,1001,2356.337145
-344135.321881,1001,2357.662604
-329027.718786,1001,2358.182802
-335409.020309,1001,2359.398607
-315034.864972,1001,2360.12905
-322373.773455,1001,2361.85044
-327092.618679,1001,2362.360952
-324648.563191,1001,2363.533508
-331272.000864,1001,2364.083172
-328651.959781,1001,2365.658271
-312686.045239,1001,2366.163817
-312263.385881,1001,2367.317256
-323554.075278,1001,2367.854211
-322306.62972,1001,2369.440974
-320682.711869,1001,2370.447657
-311391.849019,1001,2371.588078
-311759.422836,1001,2372.115876
-323674.51056,1001,2373.409621
-317189.895487,1001,2374.690371
-312249.698979,1001,2376.046325
-322394.228855,1001,2376.573899
-317149.367447,1001,2377.11396
-304894.001898,1001,2379.540776
-333247.330813,1001,2380.165763
-332723.443124,1001,2381.338589
-325403.165244,1001,2381.893372
-308174.454044,1001,2384.298049
-326772.158679,1001,2384.807217
-310111.77772,1001,2385.979632
-302688.609178,1001,2386.539952
-339373.531796,1001,2388.887433
-307862.565682,1001,2389.399063
-331620.855565,1001,2390.568147
-340836.182062,1001,2391.122882
-331299.013283,1001,2393.455986
-318202.586322,1001,2393.973262
-336616.062824,1001,2395.13872
-344432.515063,1001,2395.671738
-321919.894584,1001,2397.243968
-322093.81867,1001,2397.937641
-333411.166311,1001,2399.085284
-322581.788606,1001,2399.607023
-324627.435858,1001,2400.838349
-305904.366962,1001,2401.561985
-338988.369878,1001,2402.972777
-329321.103251,1001,2403.485849
-311823.636529,1001,2404.651356
-310781.390422,1001,2405.205687
-317492.61488,1001,2406.742882
-315713.025493,1001,2407.24088
-306856.719369,1001,2408.377776
-328235.992125,1001,2408.903017
-312713.844107,1001,2410.114427
-304985.498409,1001,2410.709223
-332330.888133,1001,2411.889692
-314135.490549,1001,2412.400124
-301298.948576,1001,2413.563888
-302450.251944,1001,2414.106488
-329676.20107,1001,2415.563004
-308775.327706,1001,2416.087477
-320048.507146,1001,2417.225524
-319877.874168,1001,2417.75038
-303827.755997,1001,2418.972911
-316425.508105,1001,2419.560027
-314878.918288,1001,2420.853092
-316355.669196,1001,2421.361368
-323710.051383,1001,2421.879629
-331299.594419,1001,2423.072627
-310149.742349,1001,2423.639165
-330035.571111,1001,2425.111459
-303101.86097,1001,2425.615076
-327419.048706,1001,2426.775075
-308692.165635,1001,2427.310721
-309016.458211,1001,2428.625344
-288898.271462,1001,2429.363939
-298609.57885,1001,2430.501741
-307556.060865,1001,2431.021459
-307910.69306,1001,2432.198863
-293042.207277,1001,2432.754056
-310453.010649,1001,2434.08568
-322081.807711,1001,2434.590398
-309029.652563,1001,2435.745718
-324468.426863,1001,2436.276042
-322556.478188,1001,2437.527258
-303706.07901,1001,2438.263541
-328252.670427,1001,2439.473685
-309455.839881,1001,2439.990042
-318822.853499,1001,2441.164035
-297280.673752,1001,2441.736085
-315106.149823,1001,2443.447224
-318101.760839,1001,2443.948817
-319272.693669,1001,2445.106987
-310749.279706,1001,2445.647714
-317486.147284,1001,2447.21408
-314502.34569,1001,2448.09137
-313697.519563,1001,2449.237556
-328579.570369,1001,2449.770081
-303059.618507,1001,2451.175062
-297073.50357,1001,2452.772768
-312622.109561,1001,2453.937886
-315906.080302,1001,2454.470446
-309332.953654,1001,2455.846392
-317767.633162,1001,2457.307025
-332123.345313,1001,2458.474444
-298704.724444,1001,2459.00383
-316133.528323,1001,2460.38886
-311000.054707,1001,2461.800754
-307325.186378,1001,2462.964713
-301559.942259,1001,2463.489957
-298221.311057,1001,2464.805086
-306420.612927,1001,2466.195832
-335931.624641,1001,2466.801976
-319454.579589,1001,2467.957587
-301033.265585,1001,2468.493354
-296633.161138,1001,2470.644725
-332362.120051,1001,2471.226002
-310845.754128,1001,2472.372243
-305506.656562,1001,2472.902532
-308455.128586,1001,2474.32237
-294278.36926,1001,2475.464058
-312519.091266,1001,2476.631266
-310255.737118,1001,2477.160089
-313443.193053,1001,2478.477464
-305278.48975,1001,2479.782586
-318483.864942,1001,2481.054624
-292848.600015,1001,2481.576601
-308427.714247,1001,2482.785465
-289435.282248,1001,2483.527343
-301636.167917,1001,2485.685644
-311165.883242,1001,2486.20091
-318754.875045,1001,2487.392367
-308466.795519,1001,2488.039485
-306635.577929,1001,2489.882649
-294028.037732,1001,2490.392104
-319287.70167,1001,2491.558908
-288805.669167,1001,2492.120427
-298657.688574,1001,2493.914703
-313123.725423,1001,2494.419597
-303145.23246,1001,2495.577195
-299706.722558,1001,2496.121061
-307914.73035,1001,2498.390561
-296514.179022,1001,2499.036617
-302865.454679,1001,2500.191259
-308515.224483,1001,2500.737645
-306534.264586,1001,2503.367347
-313416.239324,1001,2503.893595
-302014.065956,1001,2505.050416
-293869.564215,1001,2505.628492
-289083.920265,1001,2508.300972
-296019.228614,1001,2508.811163
-298572.077049,1001,2510.016264
-303532.265604,1001,2510.610667
-288471.69657,1001,2512.966844
-289454.897037,1001,2513.478222
-292358.900594,1001,2514.003214
-292193.708462,1001,2515.323239
-288016.747671,1001,2516.608973
-318641.665796,1001,2517.858351
-285013.710808,1001,2518.377375
-301592.930015,1001,2519.615732
-297092.070215,1001,2520.715111
-300024.681085,1001,2522.448393
-298839.766977,1001,2522.970369
-294286.501501,1001,2524.192597
-291876.703162,1001,2525.139508
-303240.069847,1001,2527.019175
-298716.033589,1001,2527.53909
-290764.744476,1001,2528.734563
-289608.973649,1001,2529.539257
-304687.717025,1001,2531.289321
-299361.375735,1001,2531.80073
-282873.779863,1001,2532.970475
-279685.06594,1001,2533.532467
-276268.038223,1001,2535.096671
-291807.184806,1001,2535.599762
-292325.89252,1001,2536.77275
-287613.364651,1001,2537.309505
-281892.534061,1001,2539.114985
-271485.959171,1001,2539.961986
-280653.882211,1001,2541.133429
-308839.454342,1001,2541.670011
-283109.426118,1001,2543.542358
-284682.660383,1001,2544.692486
-294082.297575,1001,2545.857867
-289126.84486,1001,2546.392635
-295667.838043,1001,2548.077475
-289838.443946,1001,2548.964319
-284841.379632,1001,2550.116666
-281348.510098,1001,2550.639412
-280394.874102,1001,2551.86289
-289219.720893,1001,2552.458888
-284999.062255,1001,2553.991912
-285416.303767,1001,2554.510273
-287722.236906,1001,2555.74148
-284773.805729,1001,2556.345623
-290392.710107,1001,2558.822171
-297835.851972,1001,2559.338442
-276361.338413,1001,2560.567268
-301685.662812,1001,2561.168455
-303743.136539,1001,2562.395988
-279262.787652,1001,2563.676658
-273782.618375,1001,2564.200231
-291182.915778,1001,2565.420399
-277257.726556,1001,2566.076877
-277182.401948,1001,2567.984126
-282127.169291,1001,2568.50637
-302465.011722,1001,2569.733326
-294533.253933,1001,2570.514129
-299758.553905,1001,2572.905385
-297599.341407,1001,2573.429435
-268011.295383,1001,2574.708238
-280411.66724,1001,2576.131306
-281535.27613,1001,2577.634777
-285126.73288,1001,2578.158529
-289698.74369,1001,2579.402339
-278935.967878,1001,2580.231606
-279413.357477,1001,2582.003113
-287447.595866,1001,2582.521982
-301225.742919,1001,2583.676045
-289418.032689,1001,2584.27552
-309401.150097,1001,2586.120142
-283909.450068,1001,2586.599507
-301318.266565,1001,2587.72575
-276004.273189,1001,2588.232789
-307372.679858,1001,2589.854129
-289141.199182,1001,2590.497045
-289844.550287,1001,2591.621166
-287951.214827,1001,2592.123281
-278703.68258,1001,2593.576632
-290009.829306,1001,2595.139124
-276166.645983,1001,2596.258187
-265442.614587,1001,2596.765709
-269256.004479,1001,2598.155076
-275815.278062,1001,2599.735261
-270589.90092,1001,2600.874549
-288517.168888,1001,2601.378206
-284313.287895,1001,2603.173709
-276604.68973,1001,2604.399802
-280407.054168,1001,2605.51524
-268413.18988,1001,2606.017617
-274849.584697,1001,2607.445528
-268338.891086,1001,2608.887651
-275148.791823,1001,2610.012166
-281034.427396,1001,2610.511506
-273462.797573,1001,2611.036657
-283391.95334,1001,2613.404622
-278120.432807,1001,2613.916283
-261910.645836,1001,2615.047265
-271488.376633,1001,2615.558532
-273946.462705,1001,2617.94862
-259786.608711,1001,2618.500306
-278946.102854,1001,2619.640148
-261996.921965,1001,2620.175264
-269631.745138,1001,2622.736423
-279979.247852,1001,2623.222538
-274142.001299,1001,2624.352314
-267201.352481,1001,2624.874867
-276883.375784,1001,2627.305032
-264642.494183,1001,2627.866516
-272417.421902,1001,2629.004038
-269799.510152,1001,2629.566099
-275999.826537,1001,2632.234893
-269761.963022,1001,2632.719889
-256335.08428,1001,2633.85652
-260773.162344,1001,2634.448799
-277064.952655,1001,2636.963111
-277963.000135,1001,2637.453321
-275333.552469,1001,2638.581336
-275756.244137,1001,2639.138825
-263998.329138,1001,2641.378172
-254102.800767,1001,2641.860862
-256540.338519,1001,2642.984084
-269638.373346,1001,2643.5231
-265021.153682,1001,2645.909668
-261146.344572,1001,2646.397101
-276394.577214,1001,2647.526982
-268168.570226,1001,2648.060483
-268694.132686,1001,2650.583191
-254778.169641,1001,2651.07772
-263004.039469,1001,2652.232887
-265994.276914,1001,2652.821941
-266797.332585,1001,2655.541558
-259498.774463,1001,2656.029908
-272255.36711,1001,2657.226908
-257996.444397,1001,2657.966764
-267335.715119,1001,2660.206522
-253158.767904,1001,2660.699257
-259056.707149,1001,2661.956236
-263579.68424,1001,2663.473447
-268832.314263,1001,2664.279697
-263772.592308,1001,2665.409862
-248299.886861,1001,2665.9151
-265789.976764,1001,2668.206877
-256726.916065,1001,2668.955911
-255183.650117,1001,2670.085073
-272793.501984,1001,2670.597394
-270391.847865,1001,2672.925529
-258382.966995,1001,2673.578863
-253905.715287,1001,2674.707072
-254435.71058,1001,2675.214077
-250422.302999,1001,2677.144849
-254012.156693,1001,2678.335497
-252489.404856,1001,2679.474023
-253261.623274,1001,2680.005197
-258933.089633,1001,2682.676606
-260420.751046,1001,2683.170181
-271999.641363,1001,2684.305854
-255751.305304,1001,2684.830734
-268868.673829,1001,2687.156043
-260077.21751,1001,2687.67987
-260596.980469,1001,2688.813658
-267836.940217,1001,2689.346535
-255463.234027,1001,2691.787967
-265031.000077,1001,2692.276585
-256443.573534,1001,2693.414923
-257313.468056,1001,2693.930337
-283394.808563,1001,2696.06535
-263601.11583,1001,2696.592004
-253707.67323,1001,2697.721497
-264073.203859,1001,2698.22533
-249090.951742,1001,2699.678347
-276770.927699,1001,2701.114686
-255166.072503,1001,2702.251787
-275096.941752,1001,2702.765993
-257170.195426,1001,2705.363127
-279631.132901,1001,2705.967494
-267182.146784,1001,2707.086469
-249382.036568,1001,2707.615577
-264714.728672,1001,2710.445049
-270987.344353,1001,2710.937389
-260191.803325,1001,2712.115617
-259259.660389,1001,2712.791249
-273059.610512,1001,2714.562449
-256883.596453,1001,2715.710746
-256448.830834,1001,2716.209509
-259255.382545,1001,2717.620437
-276964.500392,1001,2719.339265
-261633.592641,1001,2720.51115
-259505.174014,1001,2721.033377
-253392.469233,1001,2723.877988
-249155.922135,1001,2724.42239
-270710.646865,1001,2725.564598
-255643.746445,1001,2726.118039
-243889.991545,1001,2728.898065
-263785.1439,1001,2729.388202
-273623.034161,1001,2730.550263
-250442.547156,1001,2731.399638
-252317.343469,1001,2734.014095
-240760.838168,1001,2734.509497
-250574.038213,1001,2736.022662
-254964.041503,1001,2737.870023
-247898.960144,1001,2739.005354
-249679.937542,1001,2739.508938
-241462.486029,1001,2741.116505
-265347.458495,1001,2742.381031
-258385.838155,1001,2743.502342
-261474.626277,1001,2744.004428
-267793.598535,1001,2745.493513
-254486.654915,1001,2746.825967
-256032.438593,1001,2747.943102
-256005.728861,1001,2748.443465
-260047.291389,1001,2749.728625
-258226.729836,1001,2750.909321
-245722.357651,1001,2752.083749
-250611.656252,1001,2752.575683
-260509.809177,1001,2753.720355
-246823.101862,1001,2754.297974
-255165.458117,1001,2756.086365
-255744.353332,1001,2756.570428
-256337.910247,1001,2757.71319
-257202.365771,1001,2758.233241
-254419.813145,1001,2759.846972
-258991.149991,1001,2760.390916
-270512.483423,1001,2761.502902
-259982.759686,1001,2761.9978
-257214.195199,1001,2763.19264
-265560.400179,1001,2763.882445
-254567.905088,1001,2764.675124
-257199.667576,1001,2765.789165
-264830.067902,1001,2766.28111
-263466.462027,1001,2767.430408
-242456.711603,1001,2767.992798
-256256.321046,1001,2769.519482
-239278.725812,1001,2770.002198
-256665.356369,1001,2771.144337
-255138.088831,1001,2771.657982
-260771.610845,1001,2773.230252
-254309.703199,1001,2774.045789
-250537.804713,1001,2775.15709
-239181.166594,1001,2775.656999
-261044.796335,1001,2776.847857
-262980.157055,1001,2777.609045
-253214.615037,1001,2779.541819
-238859.623618,1001,2780.035784
-254378.611925,1001,2781.251221
-242835.117534,1001,2782.269053
-270062.223437,1001,2784.406449
-256851.954394,1001,2784.907537
-244956.623056,1001,2786.21194
-256618.506857,1001,2787.829251
-250234.162771,1001,2789.047571
-258659.101187,1001,2789.550466
-255903.650887,1001,2790.948234
-252497.099257,1001,2792.521441
-242329.584593,1001,2793.672803
-245095.703582,1001,2794.182685
-247542.111993,1001,2795.716529
-245663.896931,1001,2797.364818
-243180.32289,1001,2798.504638
-238572.111332,1001,2799.026581
-248185.411625,1001,2801.657242
-254953.3265,1001,2802.428346
-241307.222965,1001,2803.60282
-253518.322609,1001,2804.226128
-256786.670013,1001,2806.977157
-240682.325089,1001,2807.465035
-241511.82313,1001,2808.658952
-247798.94071,1001,2809.383524
-250426.780173,1001,2811.579474
-254523.362013,1001,2812.072461
-237081.911732,1001,2813.280282
-245207.884511,1001,2814.011551
-258212.112476,1001,2815.526018
-243017.747127,1001,2816.671888
-246193.529832,1001,2817.183108
-235374.325023,1001,2818.69153
-263019.354169,1001,2820.271022
-239715.135049,1001,2821.412666
-235797.245971,1001,2821.921726
-244428.883346,1001,2824.605364
-236168.901122,1001,2825.198726
-240678.938083,1001,2826.333983
-246824.064143,1001,2826.862121
-233804.746969,1001,2829.523488
-257607.920769,1001,2830.075378
-242194.005272,1001,2831.213728
-233523.38627,1001,2831.924732
-250757.14539,1001,2834.693074
-234683.779903,1001,2835.184134
-245137.370745,1001,2836.355722
-245345.316369,1001,2837.024496
-240856.624232,1001,2839.119894
-245258.356791,1001,2839.606199
-244967.842369,1001,2840.747124
-239487.252656,1001,2841.317524
-240936.872069,1001,2843.017889
-228588.338952,1001,2843.493907
-231590.642466,1001,2844.612008
-235568.198543,1001,2845.114565
-246526.973158,1001,2846.482627
-241262.975535,1001,2847.48127
-235733.05217,1001,2848.610222
-229946.347339,1001,2849.108875
-235087.961062,1001,2850.452113
-236589.977332,1001,2852.052785
-226576.77478,1001,2853.202682
-235936.569371,1001,2853.700125
-232662.252081,1001,2854.965642
-220175.795959,1001,2856.374122
-219223.484926,1001,2857.645642
-229476.472352,1001,2858.143163
-233273.94515,1001,2859.404033
-247875.957103,1001,2861.002232
-229332.447406,1001,2862.318635
-243832.006589,1001,2862.814819
-244767.125838,1001,2864.091649
-233213.043058,1001,2865.622572
-233000.170594,1001,2866.268495
-228558.449536,1001,2867.392987
-231189.190793,1001,2867.902454
-229601.473275,1001,2870.225338
-243832.626137,1001,2870.869097
-227153.514396,1001,2871.994934
-227809.28783,1001,2872.502589
-225024.9281,1001,2874.784828
-225471.533215,1001,2875.435269
-225564.230704,1001,2876.554226
-220068.685649,1001,2877.067767
-232215.904451,1001,2879.136228
-239391.530416,1001,2879.915658
-230520.897118,1001,2881.085326
-227107.440601,1001,2881.615475
-233785.846023,1001,2883.277716
-229854.067055,1001,2884.427414
-217574.616041,1001,2885.549916
-222714.378098,1001,2886.052768
-236388.014986,1001,2887.719862
-228372.085933,1001,2889.109862
-225595.238185,1001,2890.229134
-224087.729093,1001,2890.734455
-221826.145791,1001,2892.635322
-219918.517295,1001,2893.724485
-224791.426,1001,2894.837344
-232285.801449,1001,2895.338572
-233290.355315,1001,2896.627172
-218675.889611,1001,2897.683406
-233806.186104,1001,2898.859412
-210882.145662,1001,2899.35526
-229618.892622,1001,2900.543541
-242544.285533,1001,2901.237995
-228990.825832,1001,2903.175608
-231387.985642,1001,2903.666481
-225248.006384,1001,2904.806607
-219952.667377,1001,2905.346797
-228038.346261,1001,2907.418752
-231051.396673,1001,2907.90014
-252377.46117,1001,2909.031434
-222523.174274,1001,2909.543776
-222155.194142,1001,2911.469255
-226755.673346,1001,2912.029591
-228023.189101,1001,2912.517346
-226416.478317,1001,2913.674222
-219290.862111,1001,2914.291147
-226342.426154,1001,2916.768965
-228640.698702,1001,2917.257327
-231979.835062,1001,2918.415039
-231532.416792,1001,2919.030153
-214142.803104,1001,2921.344259
-217767.902669,1001,2921.827195
-209433.178864,1001,2922.9699
-213905.261486,1001,2923.531636
-217336.061896,1001,2925.780221
-210046.630504,1001,2926.268565
-221305.512255,1001,2927.418063
-204078.163055,1001,2927.977014
-208601.368546,1001,2930.414541
-215414.085341,1001,2930.905875
-215285.564905,1001,2932.049065
-219442.120861,1001,2932.594284
-217805.363502,1001,2934.647575
-208133.114702,1001,2935.143826
-224181.873778,1001,2936.281013
-212596.768179,1001,2936.79898
-214303.303796,1001,2938.819872
-206632.330046,1001,2939.553241
-196180.454921,1001,2940.683021
-210026.541741,1001,2941.195893
-220009.547604,1001,2942.903849
-211719.441435,1001,2944.126895
-221393.675005,1001,2945.259861
-216862.049737,1001,2945.779808
-215237.153483,1001,2948.225031
-195208.777947,1001,2948.857286
-214330.709157,1001,2949.988904
-212315.466886,1001,2950.503856
-207143.9879,1001,2952.427725
