#{"t_start": 1715282106.299728, "env_id": "None"}
r,l,t
2300.0,34,4508.12762
2300.0,34,4508.150777
2300.0,34,4508.172562
2300.0,34,4508.193793
2300.0,34,4508.214215
2300.0,34,4508.23385
2300.0,34,4508.252884
2300.0,34,4508.271629
2300.0,34,4508.289757
2300.0,34,4508.30759
2300.0,34,4508.32513
2300.0,34,4508.342552
2300.0,34,4508.359954
2300.0,34,4508.377235
2300.0,34,4508.39456
2300.0,34,4508.411883
2300.0,34,4508.429218
2300.0,34,4508.446554
2300.0,34,4508.482711
2300.0,34,4508.500348
2300.0,34,4508.517968
2300.0,34,4508.535465
2300.0,34,4508.552956
2300.0,34,4508.570428
2300.0,34,4508.587872
2300.0,34,4508.605338
2300.0,34,4508.622869
2300.0,34,4508.640385
2300.0,34,4508.657941
2300.0,34,4508.675502
2300.0,34,4508.693104
2300.0,34,4508.710686
2300.0,34,4508.728305
2300.0,34,4508.746055
2300.0,34,4508.763781
2300.0,34,4508.781476
2300.0,34,4508.799192
2300.0,34,4508.816931
2300.0,34,4508.834691
2300.0,34,4508.852559
2300.0,34,4508.870397
2300.0,34,4508.888171
2300.0,34,4508.90608
2300.0,34,4508.923913
2300.0,34,4508.941777
2300.0,34,4509.598071
2300.0,34,4509.615793
2300.0,34,4509.633859
2300.0,34,4509.674645
2300.0,34,4509.693359
2300.0,34,4509.712101
2300.0,34,4509.730791
2300.0,34,4509.749491
2300.0,34,4509.768328
2300.0,34,4509.787068
2300.0,34,4509.805902
2300.0,34,4509.824692
2300.0,34,4509.84345
2300.0,34,4509.862332
2300.0,34,4509.881178
2300.0,34,4509.89998
2300.0,34,4509.918832
2300.0,34,4509.937724
2300.0,34,4509.956593
2300.0,34,4509.975671
2300.0,34,4509.994727
2300.0,34,4510.013648
2300.0,34,4510.032647
2300.0,34,4510.051558
2300.0,34,4510.070501
2300.0,34,4510.089469
2300.0,34,4510.108591
2300.0,34,4510.12763
2300.0,34,4510.146806
2300.0,34,4510.165924
2300.0,34,4510.185039
2300.0,34,4510.204175
2300.0,34,4510.245926
2300.0,34,4510.265445
2300.0,34,4510.284991
2300.0,34,4510.304302
2300.0,34,4510.32381
2300.0,34,4510.343156
2300.0,34,4510.362473
2300.0,34,4510.3818
2300.0,34,4510.40112
2300.0,34,4510.420412
2300.0,34,4510.439765
2300.0,34,4510.459043
2300.0,34,4510.478379
2300.0,34,4510.497653
2300.0,34,4510.516904
2300.0,34,4510.536194
2300.0,34,4510.555536
2300.0,34,4510.574865
2300.0,34,4510.5942
2300.0,34,4510.613658
2300.0,34,4510.633164
2300.0,34,4510.652565
2300.0,34,4510.672138
2300.0,34,4510.69166
2300.0,34,4510.71116
2300.0,34,4510.730713
2300.0,34,4510.750314
2300.0,34,4510.769899
2300.0,34,4511.585928
2300.0,34,4511.642325
2300.0,34,4511.67133
2300.0,34,4511.700845
2300.0,34,4511.731008
2300.0,34,4511.761507
2300.0,34,4511.792584
2300.0,34,4511.825208
2300.0,34,4511.859055
2300.0,34,4511.894157
2300.0,34,4511.930935
2300.0,34,4511.970072
2300.0,34,4512.011022
2300.0,34,4512.052534
2300.0,34,4512.093862
2300.0,34,4512.136224
2300.0,34,4512.178273
2300.0,34,4512.219146
2300.0,34,4512.258457
2300.0,34,4512.297206
2300.0,34,4512.334552
2300.0,34,4512.369949
2300.0,34,4512.403853
2300.0,34,4512.436342
2300.0,34,4512.467849
2300.0,34,4512.497633
2300.0,34,4512.526635
2300.0,34,4512.553824
2300.0,34,4512.579011
2300.0,34,4512.603688
2300.0,34,4512.627568
2300.0,34,4512.672527
2300.0,34,4512.693817
2300.0,34,4512.714495
2300.0,34,4512.734401
2300.0,34,4512.753815
2300.0,34,4512.77278
2300.0,34,4512.791422
2300.0,34,4512.809672
2300.0,34,4512.827516
2300.0,34,4512.845209
2300.0,34,4512.862776
2300.0,34,4512.880266
2300.0,34,4512.897676
2300.0,34,4512.915085
2300.0,34,4512.93246
2300.0,34,4512.949927
2300.0,34,4512.967346
2300.0,34,4512.984822
2300.0,34,4513.002247
2300.0,34,4513.01973
2300.0,34,4513.037212
2300.0,34,4513.054785
2300.0,34,4513.072272
2300.0,34,4513.089779
2300.0,34,4513.107283
2300.0,34,4513.124782
2300.0,34,4513.142397
2300.0,34,4513.159922
2300.0,34,4513.177597
2300.0,34,4513.8537
2300.0,34,4513.871962
2300.0,34,4513.890215
2300.0,34,4513.908675
2300.0,34,4513.927166
2300.0,34,4513.94573
2300.0,34,4513.964288
2300.0,34,4513.982928
2300.0,34,4514.001573
2300.0,34,4514.020167
2300.0,34,4514.038817
2300.0,34,4514.057556
2300.0,34,4514.076471
2300.0,34,4514.095227
2300.0,34,4514.11395
2300.0,34,4514.132683
2300.0,34,4514.151492
2300.0,34,4514.170343
2300.0,34,4514.189227
2300.0,34,4514.208134
2300.0,34,4514.22704
2300.0,34,4514.246089
2300.0,34,4514.264993
2300.0,34,4514.283922
2300.0,34,4514.302833
2300.0,34,4514.321836
2300.0,34,4514.340758
2300.0,34,4514.359904
2300.0,34,4514.378927
2300.0,34,4514.39793
2300.0,34,4514.437605
2300.0,34,4514.457004
2300.0,34,4514.476412
2300.0,34,4514.495776
2300.0,34,4514.515044
2300.0,34,4514.534253
2300.0,34,4514.553494
2300.0,34,4514.572806
2300.0,34,4514.592038
2300.0,34,4514.611664
2300.0,34,4514.631168
2300.0,34,4514.65066
2300.0,34,4514.67019
2300.0,34,4514.68963
2300.0,34,4514.709051
2300.0,34,4514.728469
2300.0,34,4514.747948
2300.0,34,4514.767443
2300.0,34,4514.786844
2300.0,34,4514.806308
2300.0,34,4514.825662
2300.0,34,4514.845024
2300.0,34,4514.864478
2300.0,34,4514.884049
2300.0,34,4514.903665
2300.0,34,4514.923169
2300.0,34,4514.942753
2300.0,34,4514.962532
2300.0,34,4514.982285
2300.0,34,4515.024748
2300.0,34,4515.9376
2300.0,34,4515.971177
2300.0,34,4516.00593
2300.0,34,4516.041236
2300.0,34,4516.078014
2300.0,34,4516.116545
2300.0,34,4516.157092
2300.0,34,4516.199813
2300.0,34,4516.245164
2300.0,34,4516.294413
2300.0,34,4516.34753
2300.0,34,4516.405035
2300.0,34,4516.467029
2300.0,34,4516.532767
2300.0,34,4516.603584
2300.0,34,4516.676554
2300.0,34,4516.746342
2300.0,34,4516.811952
2300.0,34,4516.869799
2300.0,34,4516.921762
2300.0,34,4516.96921
2300.0,34,4517.013555
2300.0,34,4517.054458
2300.0,34,4517.092453
2300.0,34,4517.128558
2300.0,34,4517.162221
2300.0,34,4517.193767
2300.0,34,4517.224361
2300.0,34,4517.253188
2300.0,34,4517.307393
2300.0,34,4517.332042
2300.0,34,4517.355273
2300.0,34,4517.377292
2300.0,34,4517.398673
2300.0,34,4517.419411
2300.0,34,4517.439534
2300.0,34,4517.459291
2300.0,34,4517.478545
2300.0,34,4517.497437
2300.0,34,4517.515902
2300.0,34,4517.534044
2300.0,34,4517.551827
2300.0,34,4517.569485
2300.0,34,4517.587068
2300.0,34,4517.604785
2300.0,34,4517.622379
2300.0,34,4517.640264
2300.0,34,4517.657961
2300.0,34,4517.675721
2300.0,34,4517.693422
2300.0,34,4517.711047
2300.0,34,4517.728687
2300.0,34,4517.746469
2300.0,34,4517.764144
2300.0,34,4517.781843
2300.0,34,4517.799583
2300.0,34,4517.817403
2300.0,34,4517.835194
2300.0,34,4517.872824
2300.0,34,4517.890961
2300.0,34,4517.909038
2300.0,34,4518.578015
2300.0,34,4518.596026
2300.0,34,4518.61426
2300.0,34,4518.632622
2300.0,34,4518.651605
2300.0,34,4518.670363
2300.0,34,4518.689114
2300.0,34,4518.707921
2300.0,34,4518.72678
2300.0,34,4518.74578
2300.0,34,4518.764706
2300.0,34,4518.783753
2300.0,34,4518.802765
2300.0,34,4518.821833
2300.0,34,4518.840927
2300.0,34,4518.860009
2300.0,34,4518.879231
2300.0,34,4518.898481
2300.0,34,4518.91768
2300.0,34,4518.93688
2300.0,34,4518.956063
2300.0,34,4518.975352
2300.0,34,4518.994566
2300.0,34,4519.013772
2300.0,34,4519.033044
2300.0,34,4519.052292
2300.0,34,4519.093297
2300.0,34,4519.113393
2300.0,34,4519.133493
2300.0,34,4519.153656
2300.0,34,4519.173824
2300.0,34,4519.194106
2300.0,34,4519.214554
2300.0,34,4519.234822
2300.0,34,4519.255247
2300.0,34,4519.275607
2300.0,34,4519.296046
2300.0,34,4519.31662
2300.0,34,4519.337049
2300.0,34,4519.357558
2300.0,34,4519.37791
2300.0,34,4519.398515
2300.0,34,4519.419012
2300.0,34,4519.439608
2300.0,34,4519.460264
2300.0,34,4519.481025
2300.0,34,4519.501904
2300.0,34,4519.522964
2300.0,34,4519.544139
2300.0,34,4519.565358
2300.0,34,4519.586771
2300.0,34,4519.608474
2300.0,34,4519.630264
2300.0,34,4519.652586
2300.0,34,4519.675698
2300.0,34,4519.698789
2300.0,34,4519.748367
2300.0,34,4519.772217
2300.0,34,4519.796379
2300.0,34,4519.820626
2300.0,34,4521.75676
2300.0,34,4521.805336
2300.0,34,4521.84906
2300.0,34,4521.889205
2300.0,34,4521.926524
2300.0,34,4521.961261
2300.0,34,4521.994132
2300.0,34,4522.024714
2300.0,34,4522.054276
2300.0,34,4522.082032
2300.0,34,4522.108404
2300.0,34,4522.133232
2300.0,34,4522.157236
2300.0,34,4522.18044
2300.0,34,4522.202447
2300.0,34,4522.223917
2300.0,34,4522.24472
2300.0,34,4522.265183
2300.0,34,4522.28501
2300.0,34,4522.304523
2300.0,34,4522.323648
2300.0,34,4522.342002
2300.0,34,4522.360286
2300.0,34,4522.378476
2300.0,34,4522.396493
2300.0,34,4522.436015
2300.0,34,4522.454088
2300.0,34,4522.47209
2300.0,34,4522.490101
2300.0,34,4522.508104
2300.0,34,4522.52613
2300.0,34,4522.544243
2300.0,34,4522.562309
2300.0,34,4522.580297
2300.0,34,4522.598375
2300.0,34,4522.616444
2300.0,34,4522.634651
2300.0,34,4522.652826
2300.0,34,4522.671099
2300.0,34,4522.689448
2300.0,34,4522.707649
2300.0,34,4522.725932
2300.0,34,4522.74427
2300.0,34,4522.762501
2300.0,34,4522.780878
2300.0,34,4522.799368
2300.0,34,4522.817908
2300.0,34,4522.83631
2300.0,34,4522.854724
2300.0,34,4522.87315
2300.0,34,4522.891615
2300.0,34,4522.910078
2300.0,34,4522.92858
2300.0,34,4522.947047
2300.0,34,4522.965576
2300.0,34,4523.004506
2300.0,34,4523.023333
2300.0,34,4523.042062
2300.0,34,4523.060844
2300.0,34,4523.079726
2300.0,34,4523.796661
2300.0,34,4523.815258
2300.0,34,4523.834162
2300.0,34,4523.853248
2300.0,34,4523.872529
2300.0,34,4523.89199
2300.0,34,4523.911343
2300.0,34,4523.930864
2300.0,34,4523.95046
2300.0,34,4523.970243
2300.0,34,4523.990157
2300.0,34,4524.010258
2300.0,34,4524.030429
2300.0,34,4524.050931
2300.0,34,4524.071657
2300.0,34,4524.092474
2300.0,34,4524.113511
2300.0,34,4524.134747
2300.0,34,4524.156288
2300.0,34,4524.178087
2300.0,34,4524.200014
2300.0,34,4524.222391
2300.0,34,4524.245602
2300.0,34,4524.269217
2300.0,34,4524.321199
2300.0,34,4524.346044
2300.0,34,4524.371197
2300.0,34,4524.396886
2300.0,34,4524.423198
2300.0,34,4524.450486
2300.0,34,4524.478634
2300.0,34,4524.507951
2300.0,34,4524.537991
2300.0,34,4524.568583
2300.0,34,4524.599672
2300.0,34,4524.632052
2300.0,34,4524.66551
2300.0,34,4524.700608
2300.0,34,4524.737701
2300.0,34,4524.776765
2300.0,34,4524.818272
2300.0,34,4524.864124
2300.0,34,4524.913874
2300.0,34,4524.969566
2300.0,34,4525.035195
2300.0,34,4525.118178
2300.0,34,4525.231883
2300.0,34,4525.351866
2300.0,34,4525.472067
2300.0,34,4525.59175
2300.0,34,4525.711696
2300.0,34,4525.83185
2300.0,34,4525.951889
2300.0,34,4526.200831
2300.0,34,4526.310791
2300.0,34,4526.404557
2300.0,34,4526.481335
2300.0,34,4526.547404
2300.0,34,4526.606422
2300.0,34,4526.659575
2300.0,34,4527.627108
2300.0,34,4527.644722
2300.0,34,4527.662564
2300.0,34,4527.680743
2300.0,34,4527.699018
2300.0,34,4527.717437
2300.0,34,4527.735868
2300.0,34,4527.754505
2300.0,34,4527.773095
2300.0,34,4527.791803
2300.0,34,4527.810663
2300.0,34,4527.829472
2300.0,34,4527.84827
2300.0,34,4527.8672
2300.0,34,4527.886217
2300.0,34,4527.90522
2300.0,34,4527.924369
2300.0,34,4527.943414
2300.0,34,4527.96255
2300.0,34,4527.981782
2300.0,34,4528.000963
2300.0,34,4528.020187
2300.0,34,4528.039414
2300.0,34,4528.080657
2300.0,34,4528.1006
2300.0,34,4528.120664
2300.0,34,4528.140596
2300.0,34,4528.160559
2300.0,34,4528.180454
2300.0,34,4528.200753
2300.0,34,4528.220751
2300.0,34,4528.240888
2300.0,34,4528.261028
2300.0,34,4528.281279
2300.0,34,4528.301364
2300.0,34,4528.32171
2300.0,34,4528.34224
2300.0,34,4528.362719
2300.0,34,4528.383248
2300.0,34,4528.40397
2300.0,34,4528.424983
2300.0,34,4528.446305
2300.0,34,4528.467669
2300.0,34,4528.488954
2300.0,34,4528.510645
2300.0,34,4528.532559
2300.0,34,4528.554307
2300.0,34,4528.576561
2300.0,34,4528.598979
2300.0,34,4528.622004
2300.0,34,4528.644961
2300.0,34,4528.66857
2300.0,34,4528.717225
2300.0,34,4528.742264
2300.0,34,4528.767745
2300.0,34,4528.793439
2300.0,34,4528.819979
2300.0,34,4528.847874
2300.0,34,4528.876422
2300.0,34,4528.905686
2300.0,34,4531.440986
2300.0,34,4531.478981
2300.0,34,4531.515698
2300.0,34,4531.551174
2300.0,34,4531.585315
2300.0,34,4531.618444
2300.0,34,4531.650768
2300.0,34,4531.686707
2300.0,34,4531.717242
2300.0,34,4531.747402
2300.0,34,4531.776372
2300.0,34,4531.804146
2300.0,34,4531.831503
2300.0,34,4531.858421
2300.0,34,4531.884952
2300.0,34,4531.910565
2300.0,34,4531.935592
2300.0,34,4531.960393
2300.0,34,4531.984392
2300.0,34,4532.008072
2300.0,34,4532.031362
2300.0,34,4532.053753
2300.0,34,4532.101117
2300.0,34,4532.122948
2300.0,34,4532.144549
2300.0,34,4532.165915
2300.0,34,4532.18719
2300.0,34,4532.208323
2300.0,34,4532.229266
2300.0,34,4532.250221
2300.0,34,4532.270922
2300.0,34,4532.291742
2300.0,34,4532.312495
2300.0,34,4532.332997
2300.0,34,4532.353636
2300.0,34,4532.374319
2300.0,34,4532.39462
2300.0,34,4532.415174
2300.0,34,4532.435467
2300.0,34,4532.455949
2300.0,34,4532.476321
2300.0,34,4532.496802
2300.0,34,4532.517219
2300.0,34,4532.537692
2300.0,34,4532.558209
2300.0,34,4532.578674
2300.0,34,4532.599349
2300.0,34,4532.620121
2300.0,34,4532.640626
2300.0,34,4532.660954
2300.0,34,4532.681318
2300.0,34,4532.723564
2300.0,34,4532.744357
2300.0,34,4532.765032
2300.0,34,4532.785756
2300.0,34,4532.806436
2300.0,34,4532.8271
2300.0,34,4532.847911
2300.0,34,4532.868886
2300.0,34,4532.890066
2300.0,34,4532.911196
2300.0,34,4533.966423
2300.0,34,4534.036552
2300.0,34,4534.129469
2300.0,34,4534.249216
2300.0,34,4534.36959
2300.0,34,4534.489742
2300.0,34,4534.609924
2300.0,34,4534.729974
2300.0,34,4534.850299
2300.0,34,4534.971098
2300.0,34,4535.09129
2300.0,34,4535.21107
2300.0,34,4535.330701
2300.0,34,4535.449522
2300.0,34,4535.568552
2300.0,34,4535.676609
2300.0,34,4535.75964
2300.0,34,4535.827786
2300.0,34,4535.888296
2300.0,34,4535.990417
2300.0,34,4536.03435
2300.0,34,4536.074772
2300.0,34,4536.112551
2300.0,34,4536.148084
2300.0,34,4536.181801
2300.0,34,4536.214417
2300.0,34,4536.245149
2300.0,34,4536.274785
2300.0,34,4536.303199
2300.0,34,4536.330143
2300.0,34,4536.356486
2300.0,34,4536.382438
2300.0,34,4536.407681
2300.0,34,4536.431999
2300.0,34,4536.455837
2300.0,34,4536.47929
2300.0,34,4536.502296
2300.0,34,4536.525079
2300.0,34,4536.547097
2300.0,34,4536.568844
2300.0,34,4536.590239
2300.0,34,4536.611269
2300.0,34,4536.63204
2300.0,34,4536.652709
2300.0,34,4536.672946
2300.0,34,4536.69311
2300.0,34,4536.712981
2300.0,34,4536.73262
2300.0,34,4536.752202
2300.0,34,4536.792276
2300.0,34,4536.81188
2300.0,34,4536.831221
2300.0,34,4536.85036
2300.0,34,4536.869334
2300.0,34,4536.888361
2300.0,34,4536.907284
2300.0,34,4536.926135
2300.0,34,4536.94499
2300.0,34,4536.963942
2300.0,34,4536.98291
2300.0,34,4537.723824
2300.0,34,4537.7449
2300.0,34,4537.766285
2300.0,34,4537.787774
2300.0,34,4537.809473
2300.0,34,4537.831617
2300.0,34,4537.853954
2300.0,34,4537.87691
2300.0,34,4537.900446
2300.0,34,4537.924072
2300.0,34,4537.948174
2300.0,34,4537.972959
2300.0,34,4537.997994
2300.0,34,4538.023551
2300.0,34,4538.049462
2300.0,34,4538.076028
2300.0,34,4538.103653
2300.0,34,4538.132257
2300.0,34,4538.194067
2300.0,34,4538.225728
2300.0,34,4538.258177
2300.0,34,4538.292448
2300.0,34,4538.327514
2300.0,34,4538.365317
2300.0,34,4538.405938
2300.0,34,4538.450051
2300.0,34,4538.498547
2300.0,34,4538.553612
2300.0,34,4538.620209
2300.0,34,4538.710617
2300.0,34,4538.830467
2300.0,34,4538.950678
2300.0,34,4539.071115
2300.0,34,4539.207647
2300.0,34,4539.32995
2300.0,34,4539.453123
2300.0,34,4539.575316
2300.0,34,4539.698327
2300.0,34,4539.820521
2300.0,34,4539.94181
2300.0,34,4540.06193
2300.0,34,4540.165813
2300.0,34,4540.245444
2300.0,34,4540.311848
2300.0,34,4540.369368
2300.0,34,4540.421824
2300.0,34,4540.467385
2300.0,34,4540.509778
2300.0,34,4540.586097
2300.0,34,4540.620005
2300.0,34,4540.651293
2300.0,34,4540.681852
2300.0,34,4540.711138
2300.0,34,4540.739479
2300.0,34,4540.766575
2300.0,34,4540.793233
2300.0,34,4540.81907
2300.0,34,4540.844239
2300.0,34,4540.868733
2300.0,34,4540.892963
2300.0,34,4541.633075
2300.0,34,4541.65066
2300.0,34,4541.668357
2300.0,34,4541.68632
2300.0,34,4541.704221
2300.0,34,4541.722414
2300.0,34,4541.74048
2300.0,34,4541.758686
2300.0,34,4541.776944
2300.0,34,4541.795433
2300.0,34,4541.81391
2300.0,34,4541.832286
2300.0,34,4541.85059
2300.0,34,4541.868997
2300.0,34,4541.887712
2300.0,34,4541.906253
2300.0,34,4541.925073
2300.0,34,4541.965742
2300.0,34,4541.985125
2300.0,34,4542.004257
2300.0,34,4542.023527
2300.0,34,4542.042672
2300.0,34,4542.061665
2300.0,34,4542.080849
2300.0,34,4542.100051
2300.0,34,4542.119289
2300.0,34,4542.138578
2300.0,34,4542.157776
2300.0,34,4542.177024
2300.0,34,4542.196418
2300.0,34,4542.215901
2300.0,34,4542.235375
2300.0,34,4542.254951
2300.0,34,4542.274614
2300.0,34,4542.29471
2300.0,34,4542.314848
2300.0,34,4542.334862
2300.0,34,4542.354854
2300.0,34,4542.375314
2300.0,34,4542.395888
2300.0,34,4542.41635
2300.0,34,4542.436878
2300.0,34,4542.457511
2300.0,34,4542.478467
2300.0,34,4542.499585
2300.0,34,4542.521052
2300.0,34,4542.542327
2300.0,34,4542.587547
2300.0,34,4542.610948
2300.0,34,4542.634374
2300.0,34,4542.657903
2300.0,34,4542.682063
2300.0,34,4542.706805
2300.0,34,4542.73198
2300.0,34,4542.757592
2300.0,34,4542.784018
2300.0,34,4542.811843
2300.0,34,4542.840471
2300.0,34,4542.86953
2300.0,34,4542.899866
2300.0,34,4545.076539
2300.0,34,4545.099105
2300.0,34,4545.120706
2300.0,34,4545.141622
2300.0,34,4545.162009
2300.0,34,4545.181704
2300.0,34,4545.201023
2300.0,34,4545.220027
2300.0,34,4545.238525
2300.0,34,4545.25657
2300.0,34,4545.274511
2300.0,34,4545.292287
2300.0,34,4545.309732
2300.0,34,4545.327166
2300.0,34,4545.344388
2300.0,34,4545.361829
2300.0,34,4545.399826
2300.0,34,4545.417296
2300.0,34,4545.434679
2300.0,34,4545.45202
2300.0,34,4545.469342
2300.0,34,4545.48673
2300.0,34,4545.504085
2300.0,34,4545.521494
2300.0,34,4545.538891
2300.0,34,4545.556303
2300.0,34,4545.573781
2300.0,34,4545.591271
2300.0,34,4545.608774
2300.0,34,4545.626342
2300.0,34,4545.643828
2300.0,34,4545.661333
2300.0,34,4545.6789
2300.0,34,4545.696439
2300.0,34,4545.713981
2300.0,34,4545.731663
2300.0,34,4545.749361
2300.0,34,4545.76711
2300.0,34,4545.784834
2300.0,34,4545.802551
2300.0,34,4545.820231
2300.0,34,4545.837938
2300.0,34,4545.855761
2300.0,34,4545.873567
2300.0,34,4545.891267
2300.0,34,4545.929994
2300.0,34,4545.948178
2300.0,34,4545.966287
2300.0,34,4545.984382
2300.0,34,4546.002394
2300.0,34,4546.020447
2300.0,34,4546.03846
2300.0,34,4546.056507
2300.0,34,4546.074556
2300.0,34,4546.092639
2300.0,34,4546.110697
2300.0,34,4546.128723
2300.0,34,4546.146808
2300.0,34,4546.164901
2300.0,34,4546.183002
2300.0,34,4546.201109
2300.0,34,4546.910109
2300.0,34,4546.928294
2300.0,34,4546.946663
2300.0,34,4546.965177
2300.0,34,4546.983857
2300.0,34,4547.002532
2300.0,34,4547.021435
2300.0,34,4547.040397
2300.0,34,4547.059534
2300.0,34,4547.07872
2300.0,34,4547.09805
2300.0,34,4547.117635
2300.0,34,4547.137429
2300.0,34,4547.157346
2300.0,34,4547.199981
2300.0,34,4547.22089
2300.0,34,4547.241955
2300.0,34,4547.263115
2300.0,34,4547.284704
2300.0,34,4547.306349
2300.0,34,4547.328233
2300.0,34,4547.35048
2300.0,34,4547.373094
2300.0,34,4547.395864
2300.0,34,4547.419423
2300.0,34,4547.442861
2300.0,34,4547.466805
2300.0,34,4547.491528
2300.0,34,4547.516817
2300.0,34,4547.542826
2300.0,34,4547.56904
2300.0,34,4547.596063
2300.0,34,4547.624342
2300.0,34,4547.65351
2300.0,34,4547.683416
2300.0,34,4547.713639
2300.0,34,4547.744417
2300.0,34,4547.776506
2300.0,34,4547.810148
2300.0,34,4547.845089
2300.0,34,4547.881649
2300.0,34,4547.920731
2300.0,34,4547.963557
2300.0,34,4548.065185
2300.0,34,4548.126947
2300.0,34,4548.201321
2300.0,34,4548.303968
2300.0,34,4548.424726
2300.0,34,4548.545327
2300.0,34,4548.665643
2300.0,34,4548.78352
2300.0,34,4548.88091
2300.0,34,4548.962383
2300.0,34,4549.029462
2300.0,34,4549.083958
2300.0,34,4549.131449
2300.0,34,4549.172734
2300.0,34,4549.209711
2300.0,34,4549.244137
2300.0,34,4549.275708
2300.0,34,4549.991569
2300.0,34,4550.008085
2300.0,34,4550.024767
2300.0,34,4550.041626
2300.0,34,4550.058543
2300.0,34,4550.075529
2300.0,34,4550.092713
2300.0,34,4550.109944
2300.0,34,4550.127276
2300.0,34,4550.144681
2300.0,34,4550.162109
2300.0,34,4550.179545
2300.0,34,4550.196932
2300.0,34,4550.233807
2300.0,34,4550.251503
2300.0,34,4550.269178
2300.0,34,4550.286718
2300.0,34,4550.304278
2300.0,34,4550.321833
2300.0,34,4550.339447
2300.0,34,4550.357047
2300.0,34,4550.3746
2300.0,34,4550.392166
2300.0,34,4550.409761
2300.0,34,4550.427354
2300.0,34,4550.44496
2300.0,34,4550.462645
2300.0,34,4550.480279
2300.0,34,4550.498013
2300.0,34,4550.515619
2300.0,34,4550.533387
2300.0,34,4550.551161
2300.0,34,4550.568905
2300.0,34,4550.586629
2300.0,34,4550.604398
2300.0,34,4550.622196
2300.0,34,4550.639986
2300.0,34,4550.657843
2300.0,34,4550.675654
2300.0,34,4550.693456
2300.0,34,4550.711315
2300.0,34,4550.729231
2300.0,34,4550.768303
2300.0,34,4550.786491
2300.0,34,4550.804613
2300.0,34,4550.82269
2300.0,34,4550.840771
2300.0,34,4550.858764
2300.0,34,4550.876758
2300.0,34,4550.894715
2300.0,34,4550.912734
2300.0,34,4550.930762
2300.0,34,4550.948743
2300.0,34,4550.966798
2300.0,34,4550.984771
2300.0,34,4551.002796
2300.0,34,4551.020831
2300.0,34,4551.038842
2300.0,34,4551.056867
2300.0,34,4551.075018
2300.0,34,4551.753618
2300.0,34,4551.771461
2300.0,34,4551.789553
2300.0,34,4551.807862
2300.0,34,4551.826366
2300.0,34,4551.844945
2300.0,34,4551.863618
2300.0,34,4551.882484
2300.0,34,4551.901348
2300.0,34,4551.92034
2300.0,34,4551.939375
2300.0,34,4551.98106
2300.0,34,4552.00137
2300.0,34,4552.021604
2300.0,34,4552.04181
2300.0,34,4552.062302
2300.0,34,4552.082929
2300.0,34,4552.103671
2300.0,34,4552.124667
2300.0,34,4552.145924
2300.0,34,4552.167372
2300.0,34,4552.189037
2300.0,34,4552.210997
2300.0,34,4552.233013
2300.0,34,4552.25547
2300.0,34,4552.278284
2300.0,34,4552.301162
2300.0,34,4552.324385
2300.0,34,4552.347743
2300.0,34,4552.37156
2300.0,34,4552.396152
2300.0,34,4552.420827
2300.0,34,4552.446175
2300.0,34,4552.472106
2300.0,34,4552.498738
2300.0,34,4552.526156
2300.0,34,4552.554367
2300.0,34,4552.583267
2300.0,34,4552.613056
2300.0,34,4552.643335
2300.0,34,4552.673723
2300.0,34,4552.736766
2300.0,34,4552.769416
2300.0,34,4552.803043
2300.0,34,4552.838323
2300.0,34,4552.875638
2300.0,34,4552.91453
2300.0,34,4552.95478
2300.0,34,4552.997182
2300.0,34,4553.042002
2300.0,34,4553.090205
2300.0,34,4553.143536
2300.0,34,4553.202643
2300.0,34,4553.268287
2300.0,34,4553.341398
2300.0,34,4553.416649
2300.0,34,4553.490392
2300.0,34,4553.558804
2300.0,34,4553.620976
2300.0,34,4553.677557
2300.0,34,4554.657352
2300.0,34,4554.673548
2300.0,34,4554.690125
2300.0,34,4554.706927
2300.0,34,4554.723943
2300.0,34,4554.741095
2300.0,34,4554.758365
2300.0,34,4554.775738
2300.0,34,4554.793253
2300.0,34,4554.810806
2300.0,34,4554.848119
2300.0,34,4554.865953
2300.0,34,4554.883669
2300.0,34,4554.901419
2300.0,34,4554.919096
2300.0,34,4554.936776
2300.0,34,4554.954404
2300.0,34,4554.972022
2300.0,34,4554.989664
2300.0,34,4555.00739
2300.0,34,4555.025092
2300.0,34,4555.042807
2300.0,34,4555.060494
2300.0,34,4555.07828
2300.0,34,4555.096025
2300.0,34,4555.113768
2300.0,34,4555.131553
2300.0,34,4555.14933
2300.0,34,4555.167146
2300.0,34,4555.185026
2300.0,34,4555.202995
2300.0,34,4555.220925
2300.0,34,4555.239
2300.0,34,4555.256995
2300.0,34,4555.274923
2300.0,34,4555.292865
2300.0,34,4555.310879
2300.0,34,4555.328856
2300.0,34,4555.346848
2300.0,34,4555.364918
2300.0,34,4555.405048
2300.0,34,4555.423459
2300.0,34,4555.441943
2300.0,34,4555.460359
2300.0,34,4555.478585
2300.0,34,4555.496929
2300.0,34,4555.515264
2300.0,34,4555.533718
2300.0,34,4555.552172
2300.0,34,4555.570603
2300.0,34,4555.589001
2300.0,34,4555.607335
2300.0,34,4555.625803
2300.0,34,4555.64423
2300.0,34,4555.662627
2300.0,34,4555.681188
2300.0,34,4555.699714
2300.0,34,4555.718282
2300.0,34,4555.736743
2300.0,34,4555.755313
2300.0,34,4555.773843
2300.0,34,4556.535078
2300.0,34,4556.557704
2300.0,34,4556.580624
2300.0,34,4556.6039
2300.0,34,4556.627677
